Nummer;Datum;Ort;Name_voll;GND;Wiki;Absender/Empfänger;Journalnummer;Aufbewahrungsort_Kürzel;Aufbewahrungsort;Aufbewahrungsinstitution;Zusatz;Druck;Jahr;Kommentar;VON/AN
1516;01.10.;Meersburg;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1854;;VON
1517;16.12.;Meersburg;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1854;;VON
1543;??;;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;Weitere Angaben in Harris;VON
1544;??;;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;Weitere Angaben in Harris;VON
1545;??;;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;Weitere Angaben in Harris;VON
1546;??;;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Fragment;;;Weitere Angaben in Harris;VON
1675;30.12.;ohne_Ortsangabe;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;L SA;Luzern;Staatsarchiv;;;1816;;AN
2320;August;ohne_Ortsangabe;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1830;;AN
2522;15.10.;Luzern;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;L SA;Luzern;Staatsarchiv;Entwurf;;1835;;AN
2573;21.05.;Eppishausen;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;L SA;Luzern;Staatsarchiv;Entwurf;;1837;;AN
2979;10.03.;Meersburg;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1848;;AN
3217;-;-;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;Liebenau H.;;L SA;Luzern;Staatsarchiv;Entwurf;;-;Weitere Angaben in Harris;AN
1378;25.07.;Meersburg;Hermann von Vicari;118945467;https://de.wikipedia.org/wiki/Hermann_von_Vicari;Vicari;150;K BLB;Karlsruhe;Badische Landesbibliothek;;;1848;;VON
188;28.06.;Donaueschingen;Hieronymus Zepf;-;-;Zepf;135;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1814;;VON
3069;10.04.;Kirchberg;Historischer Verein für das Württembergische Franken;2012244-5;-;Hist. Verein für das württembergische Franken;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1850;;AN
352;15.04.;ohne_Ortsangabe;Hofbibliothek Donaueschingen;5050100-8;https://de.wikipedia.org/wiki/Hofbibliothek_Donaueschingen;Bad. Hofbibliothek;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1820;;VON
2;19.09.;Donaueschingen;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1792;;VON
4;18.11.;ohne_Ortsangabe;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1795;;VON
5;20.08.;Heiligenberg;Hofkammer;-;-;Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1799;;VON
7;25.04.;Heiligenberg;Hofkammer;-;-;Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1800;;VON
12;12.09.;Habstal;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1802;;VON
28;29.07.;ohne_Ortsangabe;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1805;;VON
1573;08.04.;Donaueschingen;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1793;;AN
1575;10.12.;Donaueschingen;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1795;;AN
1580;13.08.;Donaueschingen;Hofkammer;-;-;Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1799;;AN
1581;24.08.;Donaueschingen;Hofkammer;-;-;Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1799;;AN
1606;25.07.;Donaueschingen;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1805;;AN
1616;13.10.;ohne_Ortsangabe;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1807;;AN
1629;08.06.;ohne_Ortsangabe;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1808;;AN
1636;21.04.;Donaueschingen;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1809;;AN
1440;28.01.;Meersburg;Hurter, Friedrich Benedikt von;117071102;-;Hurter Friedrich;8;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1850;;VON
1441;14.02.;Meersburg;Hurter, Friedrich Benedikt von;117071102;-;Hurter Friedrich;15;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1850;;VON
1449;26.06.;Meersburg;Hurter, Friedrich Benedikt von;117071102;-;Hurter Friedrich;81;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1850;;VON
670;08.09.;Eppishausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;208;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;;1829;;VON
699;30.01.;Eppishausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;51;F UB;Freiburg i.Br.;Universitätsbibliothek;;7,161f;1830;;VON
768;26.03.;Eppishausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1831;;VON
778;05.06.;Eppishausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;165;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1831;;VON
1897;04.03.;Löhningen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1821;;AN
2356;03.04.;Schaausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1831;;AN
3175;11.08.;Schaffhausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr.;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1854;;AN
486;22.11.;Eppishausen;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;235;H UB;Heidelberg;Universitätsbibliothek;;;1824;;VON
589;26.08.;Eppishausen;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;141;K SA;Konstanz;Stadtarchiv;;;1827;;VON
842;23.04.;Sigmaringen;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;?;;;;;54,182/t;1833;;VON
1055;06.07.;Meersburg;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;117;K SA;Konstanz;Stadtarchiv;;;1839;;VON
1122;10.04.;Meersburg;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;K SA;Konstanz;Stadtarchiv;;54,187;1841;;VON
1211;07.03.;Meersburg;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;24;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1843;;VON
1390;08.12.;Meersburg;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;196;K SA;Konstanz;Stadtarchiv;;;1848;;VON
1397;12.01.;Meersburg;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;9;K SA;Konstanz;Stadtarchiv;;;1849;;VON
1565;??;;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;K SA;Konstanz;Stadtarchiv;;;;Weitere Angaben in Harris;VON
2463;23.04.;Sigmaringen;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;;;;;54,182/t;1833;;AN
2530;13.03.;Konstanz;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1836;;AN
2766;19.08.;Konstanz;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;H UB;Heidelberg;Universitätsbibliothek;;;1842;;AN
2791;25.02.;Konstanz;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1843;;AN
210;17.12.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON
245;08.08.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON
246;10.08.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON
248;20.08.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON
253;21.11.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON
254;01.12.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;97;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON
260;26.12.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;140;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON
262;22.01.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;ArX;34;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON
264;06.02.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;62;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON
273;13.05.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;225;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON
277;12.06.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;276;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON
279;19.06.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;305;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON
283;17.07.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;348;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON
285;24.07.;Baden_AG;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;354;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON
299;26.11.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON
301;12.12.;Heiligenberg;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON
302;21.12.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON
308;14.02.;Heiligenberg;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;56;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;VON
310;23.02.;Heiligenberg;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;65;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;VON
321;01.08.;Heiligenberg;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;307;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;VON
323;16.09.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;368;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;VON
324;31.10.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;427;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;VON
325;19.11.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;448;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;VON
330;10.12.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;486;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;VON
337;10.02.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;81;SG SB;St.Gallen;Stiftsbibliothek;;;1820;;VON
341;25.02.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;107;SG SB;St.Gallen;Stiftsbibliothek;;;1820;;VON
346;07.04.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;181;SG SB;St.Gallen;Stiftsbibliothek;;;1820;;VON
350;14.04.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;194;SG SB;St.Gallen;Stiftsbibliothek;;;1820;;VON
353;16.04.;ohne_Ortsangabe;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;201;SG SB;St.Gallen;Stiftsbibliothek;;;1820;;VON
372;05.01.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;5;SG SB;St.Gallen;Stiftsbibliothek;;;1821;;VON
374;12.01.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;18;SG SB;St.Gallen;Stiftsbibliothek;;;1821;;VON
382;01.03.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;89;SG SB;St.Gallen;Stiftsbibliothek;;;1821;;VON
390;03.07.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;296;SG SB;St.Gallen;Stiftsbibliothek;;;1821;;VON
408;03.06.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;ArX;91;SG SB;St.Gallen;Stiftsbibliothek;;;1822;;VON
409;14.06.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;104;SG SB;St.Gallen;Stiftsbibliothek;;;1822;;VON
420;04.10.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;162;SG SB;St.Gallen;Stiftsbibliothek;;;1822;;VON
448;14.10.;ohne_Ortsangabe;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;182;SG SB;St.Gallen;Stiftsbibliothek;;;1823;;VON
503;24.04.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;99;SG SB;St.Gallen;Stiftsbibliothek;;;1825;;VON
543;17.05.;Heiligenberg;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;82;SG SB;St.Gallen;Stiftsbibliothek;;;1826;;VON
567;20.12.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;326;SG SB;St.Gallen;Stiftsbibliothek;;;1826;;VON
678;24.11.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;245;SG SB;St.Gallen;Stiftsbibliothek;;;1829;;VON
690;12.01.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;ArX;13;SG SB;St.Gallen;Stiftsbibliothek;;;1830;;VON
1525;-;-;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;;Weitere Angaben in Harris;VON
1694;21.10.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;AN
1711;27.12.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;L SA;Luzern;Staatsarchiv;;;1817;;AN
1723;30.01.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;AN
1729;04.02.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;L SA;Luzern;Staatsarchiv;;;1818;;AN
1784;13.06.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;L SA;Luzern;Staatsarchiv;;;1818;;AN
1804;06.02.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;AN
1805;18.02.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;AN
1807;26.02.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;AN
1817;07.07.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;AN
1822;11.09.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;AN
1826;06.11.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;AN
1827;19.11.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;AN
1832;28.12.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1819;;AN
1838;18.02.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1820;;AN
1839;25.02.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1820;;AN
1846;04.04.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1820;;AN
1856;26.04.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1820;;AN
1889;13.01.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1821;;AN
1890;21.01.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1821;;AN
1898;07.03.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1821;;AN
1921;18.07.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1821;;AN
1990;13.11.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1823;;AN
2174;03.06.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1827;;AN
2208;07.05.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1828;;AN
2277;12.12.;St.Gallen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1829;;AN
267;18.02.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;91;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1035;1818;;VON
278;15.06.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;283;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1036;1818;;VON
307;16.01.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;?;;;;;42,1037;1819;;VON
349;14.04.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;?;;;;;42,1039;1820;;VON
488;07.12.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;?;;;;;42,1041;1824;;VON
534;14.02.;Konstanz;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;31;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1043;1826;;VON
565;10.12.;Konstanz;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;321;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1044;1826;;VON
612;01.1l.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;205;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1046;1828;;VON
620;Dez.;ohne_Ortsangabe;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;227;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1048;1828;;VON
625;20.01.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;9;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1050-53;1829;;VON
657;24.06.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;152;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1054-59;1829;;VON
668;14.08.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;198;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1059F;1829;;VON
674;21.09.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;217;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1061-64;1829;;VON
705;23.02.;ohne_Ortsangabe;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J. u. W.;69;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1064-68;1830;;VON
716;09.04.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;123;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1068-71;1830;;VON
718;01.05.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;150;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1071-76;1830;;VON
737;01.08.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;245;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1076;1830;;VON
748;17.11.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;312;K BLB;Karlsruhe;Badische Landesbibliothek;;55,759;1830;;VON
773;16.04.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;120;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;42,1077-80;1831;;VON
789;23.09.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;?;;;;;55,761;1831;;VON
791;28.09.;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;Grimm J.;;K BLB;Karlsruhe;Badische Landesbibliothek;;55,761;1831;;VON
